3.3750000000000000e+00	9.2835069536845560e-01	3.1221604950746051e-01	6.4516026077843835e-01	1.6426296404259064e-02	1.0096424083284856e-02	2.9847313163230719e-03	1.2522352309685063e-02	2.5385223835053819e-04	3.4003336224077644e-04
3.6250000000000000e+00	8.3022105572560434e-01	2.9580205007584998e-01	5.6618354043625019e-01	5.3717278590029935e-02	7.4040665577902093e-02	3.7703083486289321e-04	9.1093832913166275e-03	1.4192952786294251e-04	6.2812166599571912e-04
3.8750000000000000e+00	7.5613749140491215e-01	3.1879258289155582e-01	4.8826614805756918e-01	4.4606135595755436e-02	1.4641451257605986e-01	5.3501964133599882e-04	9.6075951580752120e-04	2.4105662385021174e-04	1.8378509812645797e-04
4.1250000000000000e+00	8.9250714544998910e-01	4.0821778997940811e-01	5.1717427903638080e-01	7.8767860723557587e-03	5.7279408763101641e-02	1.1145934721270463e-03	8.2535626567599527e-03	2.2220587611263518e-05	6.1359432300259466e-05
4.3750000000000000e+00	9.6545456286310860e-01	4.4174832155896915e-01	5.3188601718996598e-01	1.8576501752698718e-02	1.0734418774609442e-03	2.3202884873597760e-03	4.0640070425812984e-03	1.2661258415511291e-04	2.0480950687672047e-04
4.6250000000000000e+00	8.7205576204194457e-01	4.1214760248197974e-01	4.8026320759137969e-01	5.9144385364143043e-02	4.3726529313253881e-02	2.0916255641111682e-04	4.1641518326551346e-03	8.7987893681362050e-05	2.5697296655672995e-04
4.8750000000000000e+00	7.9484730156639294e-01	4.2719284461690493e-01	4.1082788095262024e-01	5.1906318513967778e-02	1.0837035237794226e-01	6.9160612297668525e-04	7.8143673292916857e-04	1.1885659126646578e-04	1.1070409142714564e-04
5.1250000000000000e+00	8.7269707429116716e-01	5.0170458330464307e-01	3.9622021272262259e-01	1.3082590439190377e-02	8.2353568251951975e-02	5.9155024367375038e-04	5.9487733239887743e-03	3.5113890391343969e-08	9.8686600098598875e-05
5.3750000000000000e+00	9.7211890690586045e-01	5.5652730655379401e-01	4.2170558315211110e-01	1.7677781012770065e-03	1.3952353665263708e-02	1.5204139513823331e-03	4.2190125028933323e-03	1.9040951387970300e-04	1.1714255946104105e-04
5.6250000000000000e+00	9.2196248218790888e-01	5.4324543650684831e-01	4.0007098646025785e-01	3.7797016388521468e-02	1.4710048258226163e-02	4.5504220812768123e-04	3.4788524056152369e-03	8.6962389622650371e-05	1.5565538281068529e-04
5.8750000000000000e+00	8.0871331570512606e-01	5.2874638187554068e-01	3.2676950278710776e-01	5.8439342458274764e-02	8.4344193041235860e-02	7.0776266944659963e-04	8.4130088474953266e-04	7.8161871073221501e-05	7.3354412622760059e-05
6.1250000000000000e+00	8.7068085188401956e-01	5.9757044583492969e-01	3.0245266601762649e-01	2.0489833315314756e-02	7.2741832248620686e-02	8.2920985107374113e-04	5.6710356795187577e-03	1.9817724477836372e-05	2.2515932847500133e-04
6.3750000000000000e+00	9.6213336867041865e-01	6.5913815746342208e-01	3.1556766471612174e-01	7.4633731785402994e-03	9.3230974825032030e-03	2.1516028134615870e-03	5.7258145601572497e-03	4.0913532359352397e-04	2.2115446220429368e-04
6.6250000000000000e+00	7.9828703227124975e-01	5.6932613551182831e-01	2.5800636413351402e-01	1.1578541267633498e-01	4.8463059870516065e-02	2.4249573383005056e-04	7.7385683074689656e-03	4.4631939717292615e-05	3.9333182680563456e-04
6.8750000000000000e+00	5.8221196351626370e-01	4.7059732380656177e-01	1.5761060669625693e-01	1.9640816509170517e-01	1.5779956460577177e-01	6.3406966941922539e-03	8.1989775322494525e-03	1.7792110426227482e-03	1.2654545306473228e-03
7.1250000000000000e+00	6.6033728143981618e-01	5.6746705894049565e-01	1.2305942901542760e-01	1.2836605217445124e-01	9.0729432317203138e-02	1.1308535747493454e-02	7.6890414122198991e-02	1.2147952371507576e-03	9.6428244556604815e-04
7.3750000000000000e+00	7.0645922666773342e-01	6.2563972155167069e-01	9.1170482901576658e-02	1.4545434551844963e-01	7.5068727904230026e-02	1.5164247388581450e-03	5.4355303768919519e-02	1.2827878614775823e-03	5.5122057547776458e-03
7.6250000000000000e+00	4.5627194781603425e-01	4.3964784612881996e-01	4.5365064955326953e-02	3.3594381938331963e-01	1.3110998730929374e-01	1.1179273649386130e-02	3.2777893660859203e-02	3.8079989326207419e-03	1.6811598032477702e-04
7.8750000000000000e+00	4.1406635081033755e-01	4.1371807241572345e-01	1.7272111210886051e-02	3.7155127879609123e-01	7.5304928479355743e-02	1.3801084244777448e-02	9.8048502440065716e-02	1.4998740889652403e-03	8.8041483241023608e-03
8.1250000000000000e+00	6.6519043985593951e-01	6.7054294676276716e-01	5.6885958543079458e-03	1.8353388006841942e-01	8.8283318019172066e-02	1.7607634243261376e-03	4.7475749103948806e-02	2.0586934506859754e-03	6.5605331633028638e-04
8.3750000000000000e+00	7.7757288313929873e-01	7.9734097576684693e-01	1.6286145983649713e-03	9.6708331510282741e-02	7.5494993458963280e-02	8.3942492689994402e-03	1.5889836866871697e-02	1.1473419101963858e-03	3.3956566194251903e-03
8.6250000000000000e+00	7.3320180930950962e-01	7.6034013182031379e-01	2.8958335255628657e-04	1.7508690939031973e-01	3.1776159533286844e-02	9.2155041397407270e-03	2.2489160134770380e-02	6.1003767280323013e-04	1.9251395620790683e-04
8.8750000000000000e+00	8.6202347742402952e-01	8.6872680216227682e-01	4.8132134554450066e-03	1.0770768945403460e-01	1.4682590547478889e-02	6.4664873055837019e-04	3.3229420020719886e-03	4.7874401761773960e-06	9.5326207989581614e-05
9.1250000000000000e+00	9.3956749440258114e-01	9.0617478017119535e-01	8.3734546991092174e-03	8.0896911265436341e-02	1.8213985840840792e-03	2.3692934084352853e-03	3.1032171615629449e-04	4.8028045250978008e-05	5.8121103640096169e-06
9.3750000000000000e+00	8.6064360116626404e-01	8.1513743337277822e-01	3.5206402462002783e-03	1.6596989562352532e-01	2.8666198700663274e-04	1.1602635138492726e-02	3.0873215048660492e-03	1.3598271160762700e-04	2.5942941554786141e-04
9.6250000000000000e+00	9.2482596794674155e-01	9.0250929077210040e-01	3.1450029455007557e-04	9.0116417280663941e-02	6.2831903919248510e-04	3.3313811959517123e-03	2.4337007309196156e-03	2.5686378355402518e-04	4.0952690314263946e-04
9.8750000000000000e+00	9.9943579218192335e-01	9.9942079784875482e-01	1.3100638696229742e-06	3.0740601207911140e-04	1.0915267402343510e-06	1.3488215495952859e-05	1.9102239596742207e-04	3.0975776272995890e-05	3.3908160830560439e-05
