1.2000000000000000e-01	6.1392919775173187e-02	5.4255499127145293e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.2500000000000000e-01	6.1906665072311420e-02	5.4709517401932251e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.3000000000000000e-01	6.2424709468291963e-02	5.5167334970747606e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.3500000000000001e-01	6.2947088938628215e-02	5.5628983626662021e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.4000000000000001e-01	6.3473839759882397e-02	5.6094495428795507e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.4499999999999999e-01	6.4004998512184191e-02	5.6563902704543603e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.4999999999999999e-01	6.4540602081771564e-02	5.7037238051822446e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.5500000000000000e-01	6.5080687663552100e-02	5.7514534341332475e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.6000000000000000e-01	6.5625292763686047e-02	5.7995824718841169e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.6500000000000001e-01	6.6174455202190827e-02	5.8481142607484840e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.7000000000000001e-01	6.6728213115567633e-02	5.8970521710089693e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.7500000000000002e-01	6.7286604959449645e-02	5.9463996011512296e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.7999999999999999e-01	6.7849669511272664e-02	5.9961599780999637e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.8500000000000000e-01	6.8417445872967955e-02	6.0463367574569070e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.9000000000000000e-01	6.8989973473677732e-02	6.0969334237407864e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
1.9500000000000001e-01	6.9567292072493195e-02	6.1479534906293223e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.0000000000000001e-01	7.0149441761215722e-02	6.1994005012032199e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.0500000000000002e-01	7.0736462967141034e-02	6.2512780281922073e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.0999999999999999e-01	7.1328396455866472e-02	6.3035896742231881e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.1500000000000000e-01	7.1925283334122264e-02	6.3563390720703786e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.2000000000000000e-01	7.2527165052625950e-02	6.4095298849076054e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.2500000000000001e-01	7.3134083408960951e-02	6.4631658065626943e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.3000000000000001e-01	7.3746080550479279e-02	6.5172505617739768e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.3500000000000001e-01	7.4363198977228331e-02	6.5717879064489726e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.3999999999999999e-01	7.4985481544902435e-02	6.6267816279251990e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.4500000000000000e-01	7.5612971467818910e-02	6.6822355452331880e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.5000000000000000e-01	7.6245712321918985e-02	6.7381535093617120e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.5500000000000000e-01	7.6883748047794034e-02	6.7945394035251946e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.6000000000000001e-01	7.7527122953736982e-02	6.8513971434333881e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.6500000000000001e-01	7.8175881718819312e-02	6.9087306775633087e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.7000000000000002e-01	7.8830069395993796e-02	6.9665439874334170e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.7500000000000002e-01	7.9489731415223100e-02	7.0248410878801348e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.8000000000000003e-01	8.0154913586634763e-02	7.0836260273366453e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.8500000000000003e-01	8.0825662103702497e-02	7.1429028881140291e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.8999999999999998e-01	8.1502023546453944e-02	7.2026757866847785e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.9499999999999998e-01	8.2184044884705612e-02	7.2629488739686512e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.9999999999999999e-01	8.2871773481324504e-02	7.3237263356209267e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.0499999999999999e-01	8.3565257095517292e-02	7.3850123923230898e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.1000000000000000e-01	8.4264543886147014e-02	7.4468113000759312e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.1500000000000000e-01	8.4969682415077394e-02	7.5091273504951039e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.2000000000000001e-01	8.5680721650545189e-02	7.5719648711091506e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.2500000000000001e-01	8.6397710970560856e-02	7.6353282256600347e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.3000000000000002e-01	8.7120700166337550e-02	7.6992218144061750e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.3500000000000002e-01	8.7849739445748809e-02	7.7636500744280190e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.4000000000000002e-01	8.8584879436815381e-02	7.8286174799361882e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.4500000000000003e-01	8.9326171191221021e-02	7.8941285425821725e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.5000000000000003e-01	9.0073666187857601e-02	7.9601878117716504e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.5499999999999998e-01	9.0827416336400388e-02	8.0267998749804212e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.5999999999999999e-01	9.1587473980912534e-02	8.0939693580729721e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.6499999999999999e-01	9.2353891903480395e-02	8.1617009256237397e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.7000000000000000e-01	9.3126723327878830e-02	8.2299992812410169e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.7500000000000000e-01	9.3906021923267302e-02	8.2988691678936216e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.8000000000000000e-01	9.4691841807917038e-02	8.3683153682402464e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.8500000000000001e-01	9.5484237552969198e-02	8.4383427049615961e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.9000000000000001e-01	9.6283264186224460e-02	8.5089560410953155e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
3.9500000000000002e-01	9.7088977195964626e-02	8.5801602803736762e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.0000000000000002e-01	9.7901432534805821e-02	8.6519603675641349e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.0500000000000003e-01	9.8720686623584172e-02	8.7243612888127112e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.1000000000000003e-01	9.9546796355273984e-02	8.7973680719902553e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.1500000000000004e-01	1.0037981909893863e-01	8.8709857870416048e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.1999999999999998e-01	1.0121981270371457e-01	8.9452195463376682e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.2499999999999999e-01	1.0206683550282852e-01	9.0200745050304537e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.2999999999999999e-01	1.0292094631764866e-01	9.0955558614110615e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.3500000000000000e-01	1.0378220446176920e-01	9.1716688572706859e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.4000000000000000e-01	1.0465066974512967e-01	9.2484187782646277e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.4500000000000001e-01	1.0552640247816816e-01	9.3258109542793538e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.5000000000000001e-01	1.0640946347600976e-01	9.4038507598026400e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.5500000000000002e-01	1.0729991406268981e-01	9.4825436142967831e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.6000000000000002e-01	1.0819781607541233e-01	9.5618949825749727e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.6500000000000002e-01	1.0910323186884474e-01	9.6419103751807830e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.7000000000000003e-01	1.1001622431944762e-01	9.7225953487708558e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.7500000000000003e-01	1.1093685682984140e-01	9.8039555065007861e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.7999999999999998e-01	1.1186519333320927e-01	9.8859964984142221e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.8499999999999999e-01	1.1280129829773705e-01	9.9687240218352430e-02t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.8999999999999999e-01	1.1374523673109017e-01	1.0052143821763995e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
4.9500000000000000e-01	1.1469707418492801e-01	1.0136261691275662e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.0000000000000000e-01	1.1565687675945632e-01	1.0221083471922772e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.0500000000000000e-01	1.1662471110801736e-01	1.0306615054140844e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.1000000000000001e-01	1.1760064444171878e-01	1.0392862377657458e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.1500000000000001e-01	1.1858474453410099e-01	1.0479831431904744e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.2000000000000002e-01	1.1957707972584355e-01	1.0567528256435312e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.2500000000000002e-01	1.2057771892951144e-01	1.0655958941341657e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.3000000000000003e-01	1.2158673163434036e-01	1.0745129627679111e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.3500000000000003e-01	1.2260418791106252e-01	1.0835046507892279e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.4000000000000004e-01	1.2363015841677272e-01	1.0925715826245089e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.4500000000000004e-01	1.2466471439983508e-01	1.1017143879254422e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.5000000000000004e-01	1.2570792770483089e-01	1.1109337016127366e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.5500000000000005e-01	1.2675987077754766e-01	1.1202301639202146e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.6000000000000005e-01	1.2782061667001055e-01	1.1296044204392722e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.6500000000000006e-01	1.2889023904555505e-01	1.1390571221637132e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.7000000000000006e-01	1.2996881218394246e-01	1.1485889255349557e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.7500000000000007e-01	1.3105641098651882e-01	1.1582004924876203e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.7999999999999996e-01	1.3215311098141569e-01	1.1678924904954967e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.8499999999999996e-01	1.3325898832879590e-01	1.1776655926178974e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.8999999999999997e-01	1.3437411982614164e-01	1.1875204775463971e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.9499999999999997e-01	1.3549858291358860e-01	1.1974578296519657e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
5.9999999999999998e-01	1.3663245567930288e-01	1.2074783390324925e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.0499999999999998e-01	1.3777581686490459e-01	1.2175827015607119e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.0999999999999999e-01	1.3892874587093543e-01	1.2277716189325268e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.1499999999999999e-01	1.4009132276237315e-01	1.2380457987157369e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.2000000000000000e-01	1.4126362827419128e-01	1.2484059543991798e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.2500000000000000e-01	1.4244574381696587e-01	1.2588528054422748e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.3000000000000000e-01	1.4363775148252922e-01	1.2693870773249874e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.3500000000000001e-01	1.4483973404967043e-01	1.2800095015982094e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.4000000000000001e-01	1.4605177498988417e-01	1.2907208159345615e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.4500000000000002e-01	1.4727395847316732e-01	1.3015217641796223e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.5000000000000002e-01	1.4850636937386399e-01	1.3124130964035832e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.5500000000000003e-01	1.4974909327655983e-01	1.3233955689533353e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.6000000000000003e-01	1.5100221648202525e-01	1.3344699445049976e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.6500000000000004e-01	1.5226582601320870e-01	1.3456369921168787e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.7000000000000004e-01	1.5354000962127984e-01	1.3568974872828837e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.7500000000000004e-01	1.5482485579172359e-01	1.3682522119863691e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.8000000000000005e-01	1.5612045375048475e-01	1.3797019547544470e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.8500000000000005e-01	1.5742689347016450e-01	1.3912475107127442e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.9000000000000006e-01	1.5874426567626840e-01	1.4028896816406203e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
6.9500000000000006e-01	1.6007266185350683e-01	1.4146292760268464e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.0000000000000007e-01	1.6141217425214813e-01	1.4264671091257491e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.0499999999999996e-01	1.6276289589442511e-01	1.4384040030138301e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.0999999999999996e-01	1.6412492058099445e-01	1.4504407866468508e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.1499999999999997e-01	1.6549834289745133e-01	1.4625782959174011e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.1999999999999997e-01	1.6688325822089747e-01	1.4748173737129455e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.2499999999999998e-01	1.6827976272656464e-01	1.4871588699743629e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.2999999999999998e-01	1.6968795339449363e-01	1.4996036417549632e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.3499999999999999e-01	1.7110792801626890e-01	1.5121525532800106e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.3999999999999999e-01	1.7253978520180993e-01	1.5248064760067370e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.4500000000000000e-01	1.7398362438621887e-01	1.5375662886848626e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.5000000000000000e-01	1.7543954583668603e-01	1.5504328774176168e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.5500000000000000e-01	1.7690765065945277e-01	1.5634071357232776e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.6000000000000001e-01	1.7838804080683293e-01	1.5764899645972183e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.6500000000000001e-01	1.7988081908429276e-01	1.5896822725744808e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.7000000000000002e-01	1.8138608915759027e-01	1.6029849757928644e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.7500000000000002e-01	1.8290395555997457e-01	1.6163989980565496e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.8000000000000003e-01	1.8443452369944455e-01	1.6299252709002521e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.8500000000000003e-01	1.8597789986606947e-01	1.6435647336539097e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.9000000000000004e-01	1.8753419123937004e-01	1.6573183335079175e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
7.9500000000000004e-01	1.8910350589576155e-01	1.6711870255789041e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
8.0000000000000004e-01	1.9068595281605910e-01	1.6851717729760590e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
8.0500000000000005e-01	1.9228164189304589e-01	1.6992735468680165e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
8.1000000000000005e-01	1.9389068393910466e-01	1.7134933265502966e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
8.1500000000000006e-01	1.9551319069391310e-01	1.7278320995133140e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
8.2000000000000006e-01	1.9714927483220340e-01	1.7422908615109536e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
8.2500000000000007e-01	1.9879904997158707e-01	1.7568706166297213e-01t0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
