3.3000000000000003e+00 2.6548723150246617e-01 6.1657339174472192e-01 1.0927119620484339e-01
3.4000000000000004e+00 2.3597875837170085e-01 6.4628136134410474e-01 1.0937148378651430e-01
3.5000000000000000e+00 2.0813038900770373e-01 6.7530793428855196e-01 1.0852354874660622e-01
3.6000000000000001e+00 1.8208166439742590e-01 7.0337408734349471e-01 1.0686107323235068e-01
3.7000000000000002e+00 1.5795072588191414e-01 7.3021493351421740e-01 1.0455221573376595e-01
3.8000000000000003e+00 1.3582571103088603e-01 7.5561301309275908e-01 1.0175393175623816e-01
3.9000000000000004e+00 1.1575817481426484e-01 7.7942112289650001e-01 9.8573262709404391e-02
4.0000000000000000e+00 9.7760009566040945e-02 8.0156959682264117e-01 9.5052522668053002e-02
4.1000000000000005e+00 8.1803788469050551e-02 8.2205930313974607e-01 9.1181477636985656e-02
4.2000000000000002e+00 6.7825625463699940e-02 8.4094589863400326e-01 8.6926178333157106e-02
4.2999999999999998e+00 5.5729580051634114e-02 8.5832167658663616e-01 8.2258670687612778e-02
4.4000000000000004e+00 4.5392971579896649e-02 8.7429930494462071e-01 7.7175715858575689e-02
4.5000000000000000e+00 3.6672304422966005e-02 8.8899875894366442e-01 7.1703514733227017e-02
4.6000000000000005e+00 2.9409640317517288e-02 9.0253663835399034e-01 6.5893137179051667e-02
4.7000000000000002e+00 2.3439199928334958e-02 9.1501663071362671e-01 5.9814107673303925e-02
4.8000000000000007e+00 1.8593855330311410e-02 9.2652077468534522e-01 5.3551433674541439e-02
4.9000000000000004e+00 1.4711104775163042e-02 9.3710239872287959e-01 4.7206965821251889e-02
5.0000000000000000e+00 1.1638150190982426e-02 9.4678226301199386e-01 4.0902371716094219e-02
5.1000000000000005e+00 9.2358099925034867e-03 9.5554916758387398e-01 3.4779836847463268e-02
5.2000000000000002e+00 7.3811469827604051e-03 9.6336532458932711e-01 2.8997782135601228e-02
5.3000000000000007e+00 5.9688281988762434e-03 9.7017564126552813e-01 2.3721224175008864e-02
5.4000000000000004e+00 4.9113356213653587e-03 9.7591920707693602e-01 1.9108565254633572e-02
5.5000000000000000e+00 4.1382094218934554e-03 9.8054097936775919e-01 1.5297739618748356e-02
5.6000000000000005e+00 3.5945363755533716e-03 9.8400190843121438e-01 1.2394581590332604e-02
5.7000000000000002e+00 3.2389053062369458e-03 9.8628634595759634e-01 1.0465343812119447e-02
5.8000000000000007e+00 3.0410463900454438e-03 9.8740629141628078e-01 9.5340124522689668e-03
5.9000000000000004e+00 2.9793555670566125e-03 9.8740264037081982e-01 9.5839252556685801e-03
