133	5.4371962577433302e-03	1.6344287018220528e-02	5.4121438795474890e-03	5.4270635227124352e-03	5.4345244397670488e-03
137	5.4463722396151156e-03	1.3775020570349445e-02	5.4490263819392077e-03	5.4447280961074209e-03	5.4458483013162806e-03
141	4.8578496588386789e-03	1.2021030857543384e-02	4.7694089330888069e-03	4.8342070764014937e-03	4.8518071960936158e-03
145	4.4062125362930747e-03	1.3206985950295362e-02	4.3882153080456064e-03	4.3974891211178294e-03	4.4039267701090606e-03
149	4.2430550739990247e-03	1.1864763694243653e-02	4.2276875927915293e-03	4.2364982999285152e-03	4.2413348854930940e-03
153	4.4264027124017629e-03	1.1904120927652436e-02	4.3839700194351168e-03	4.4146725969453349e-03	4.4233969438935462e-03
157	3.7414965410136041e-03	8.9581501315584098e-03	3.7000272530896216e-03	3.7303219385720638e-03	3.7386271785438668e-03
161	3.8955957743956105e-03	9.6677456667183820e-03	3.8939206451386599e-03	3.8934292338169696e-03	3.8949952964502212e-03
165	4.2470009083356627e-03	1.1132700924072829e-02	4.2420951277544194e-03	4.2452878198319223e-03	4.2465108212642452e-03
169	2.3101097808511514e-03	7.1844160767195794e-03	2.2918508393836318e-03	2.3059321916526266e-03	2.3090044854366830e-03
173	3.0137977697703988e-03	8.1153317057583597e-03	2.9964897940693530e-03	3.0096809888092934e-03	3.0127129149819078e-03
177	3.1463548011815392e-03	8.4932486927997344e-03	3.1376238428705368e-03	3.1437402214358609e-03	3.1456520857990888e-03
181	2.9287606851296387e-03	6.7023692825281941e-03	2.9116236388496068e-03	2.9238444823692015e-03	2.9274873789614168e-03
185	2.7741740510907535e-03	7.2396635420177192e-03	2.7881601404667073e-03	2.7766881085243018e-03	2.7747521427042101e-03
189	2.2911236788218676e-03	6.4740299074522983e-03	2.2777913467709890e-03	2.2873319957302388e-03	2.2901271319132849e-03
193	2.1545687334586284e-03	6.2700254158017206e-03	2.1495777278218052e-03	2.1532674800761710e-03	2.1542172873838528e-03
197	2.1798713073515738e-03	5.8285412344134353e-03	2.1784608652242782e-03	2.1781974991769816e-03	2.1794222877871508e-03
201	2.4444661780394544e-03	6.2785951119356809e-03	2.4397208701285628e-03	2.4430350064917191e-03	2.4440871078300398e-03
