153	6.0684053041863233e-09	2.2367730482623455e-09	6.0666257647075861e-09	6.0755274144952409e-09	7.3475918571652697e-09
157	8.5115673287283762e-09	4.8328946067321968e-09	8.5028070917481106e-09	8.5028804182781439e-09	9.7373140809745951e-09
161	6.4051254744512674e-09	2.2845618471064217e-09	6.4095793857651034e-09	6.4172706852142863e-09	7.7780808941755694e-09
165	5.1276139556577506e-09	1.9376647471721259e-09	5.1223832546002749e-09	5.1361295994034609e-09	6.1902620177948597e-09
169	4.1503869045259973e-09	1.4144313831288003e-09	4.1477870508603109e-09	4.1364400460430776e-09	5.0653948665176548e-09
173	5.2650977984865697e-09	2.5705119218362900e-09	5.2777946346616032e-09	5.2814708569511501e-09	6.1641066362305711e-09
177	6.1709487778986254e-09	3.9723131006752512e-09	6.1724656756171708e-09	6.1578636671259325e-09	6.9039520063836809e-09
181	4.9259528012157714e-09	2.3681786124699991e-09	4.9267031121402740e-09	4.9101517296534780e-09	5.7844686300138427e-09
185	5.2444378099518003e-09	2.6948535181148260e-09	5.2449093438748186e-09	5.2514374478581281e-09	6.0933304328140520e-09
189	3.9244223833575139e-09	1.6352265245582013e-09	3.9266751887071889e-09	3.9301153849831868e-09	4.6859822762831038e-09
193	5.8523285625019149e-09	3.6866581454297886e-09	5.8442002866717267e-09	5.8629039401125738e-09	6.5773806216344139e-09
197	5.2467448089880497e-09	3.3833053840008159e-09	5.2470457534425920e-09	5.2374308815809435e-09	5.8667040373864648e-09
201	4.5227391757644375e-09	3.0547234371643603e-09	4.5254917924175683e-09	4.5277553299231476e-09	5.0113973119418157e-09
205	3.5792094991530613e-09	1.7670980086611129e-09	3.5844726150221125e-09	3.5805324039017706e-09	4.1814826527245918e-09
209	4.0020800229356727e-09	2.7559975783001769e-09	3.9983643359183436e-09	3.9991042551553354e-09	4.4196502753853411e-09
213	5.2205494260881833e-09	3.5899185291121682e-09	5.2277825364951035e-09	5.2080640503919065e-09	5.7651520446455610e-09
217	4.0438586738448618e-09	2.7605282023242713e-09	4.0445377528601034e-09	4.0388482077287813e-09	4.4732765232720815e-09
221	4.7092555003717488e-09	3.4058867356042316e-09	4.7115515230030288e-09	4.6949959956836074e-09	5.1449319989534575e-09
225	4.0418894712660842e-09	2.5324333519094467e-09	4.0493344936424572e-09	4.0381364215432333e-09	4.5448353932127837e-09
229	2.5472608022880651e-09	1.5502606679855072e-09	2.5491574850988739e-09	2.5435703691438031e-09	2.8801437901293525e-09
233	2.1944565905170538e-09	1.2407338452942914e-09	2.1941213919814591e-09	2.1986111931049381e-09	2.5121090319046859e-09
237	2.5228615641026409e-09	1.6739407859844845e-09	2.5275709784426208e-09	2.5198530854512549e-09	2.8058762128561435e-09
241	3.4526210187143153e-09	2.3002952764805683e-09	3.4559471876841978e-09	3.4489236651798669e-09	3.8375917702874556e-09
245	3.2258445729442067e-09	2.3239576411408319e-09	3.2271291305896456e-09	3.2245588976742567e-09	3.5267576044735921e-09
249	3.0901202707767084e-09	2.2244182532974814e-09	3.0883109255105031e-09	3.0876683506283105e-09	3.3772305655747440e-09
253	2.6179882188041387e-09	1.5264492077745235e-09	2.6198941238675387e-09	2.6105038871312067e-09	2.9825172331854333e-09
257	1.9510871881086207e-09	1.0040232423236262e-09	1.9505026482846688e-09	1.9513464399878443e-09	2.2667790718540932e-09
261	3.3363838284709383e-09	2.5054815518584424e-09	3.3388471395075686e-09	3.3301430057974814e-09	3.6122913771308162e-09
265	2.5101114816313459e-09	1.7513675028742644e-09	2.5118170654536699e-09	2.5131883981307133e-09	2.7619662334998906e-09
269	2.2792182585718024e-09	1.6117218633778426e-09	2.2782770781049068e-09	2.2783848141472163e-09	2.5025481686924422e-09
273	2.2692964618542531e-09	1.5361338867592167e-09	2.2649236930405436e-09	2.2701984736528402e-09	2.5140170685962935e-09
277	2.0802354357603766e-09	1.4146017209467250e-09	2.0839842666357339e-09	2.0777206029739165e-09	2.3029095001329363e-09
281	1.7160348734594303e-09	1.2199117049860320e-09	1.7159731524607480e-09	1.7155477298006852e-09	1.8811650792649458e-09
285	2.8471955867045057e-09	2.2054231441082094e-09	2.8507264141867474e-09	2.8472482112758729e-09	3.0601401819948157e-09
289	2.0080397011845718e-09	1.2688314251126561e-09	2.0094052458989135e-09	2.0084372350422560e-09	2.2553003575787044e-09
293	1.4463198268662344e-09	1.0216059997958383e-09	1.4453246599543944e-09	1.4461566240816145e-09	1.5872578140729843e-09
297	1.7980818759847730e-09	1.2217363713299771e-09	1.7985469410083017e-09	1.7990318938269448e-09	1.9900117109727944e-09
301	1.8730970367345872e-09	1.3248476464037631e-09	1.8743313604889050e-09	1.8730101506806799e-09	2.0555127044907806e-09
305	1.2867030515136455e-09	8.0404705116166042e-10	1.2865358593276237e-09	1.2870989644457136e-09	1.4475467232285175e-09
309	1.7569978953228352e-09	1.3008868315900202e-09	1.7546502251164497e-09	1.7587826676527622e-09	1.9084802553119100e-09
313	2.2323613106204713e-09	1.7980913054789955e-09	2.2323244956249749e-09	2.2342300528184939e-09	2.3773670513686323e-09
317	1.6122790991168756e-09	1.0529187003764188e-09	1.6126704527330559e-09	1.6121653752717199e-09	1.7986648059853395e-09
321	1.8872136409164853e-09	1.4663817456591251e-09	1.8861710896859543e-09	1.8862626090706178e-09	2.0274751137231797e-09
325	1.2367713482971018e-09	8.5407039588740001e-10	1.2374689014234737e-09	1.2368754206034302e-09	1.3646714018082187e-09
329	1.6311049363023262e-09	1.2739703551349162e-09	1.6301437126090926e-09	1.6345492033960815e-09	1.7499126740242824e-09
333	1.6997004840627976e-09	1.3163256780875561e-09	1.6993056332440896e-09	1.7003582578981971e-09	1.8277369469762069e-09
337	1.9604258179780248e-09	1.5199398554581004e-09	1.9593557924283783e-09	1.9624322056266406e-09	2.1074416397167301e-09
341	1.7062985320966581e-09	1.3355741919814553e-09	1.7067916191493281e-09	1.7047522874828284e-09	1.8299038136622889e-09
345	1.8207104046652490e-09	1.4689165661607716e-09	1.8199154553736699e-09	1.8192611713393111e-09	1.9379786590315954e-09
349	2.0869778794008200e-09	1.6411311346923677e-09	2.0884465046222545e-09	2.0893901867916991e-09	2.2355309825528025e-09
353	1.3573488296299748e-09	9.8784490217459133e-10	1.3571326877107973e-09	1.3580544614792226e-09	1.4803630802677029e-09
357	1.3387673784374480e-09	1.1072078069200113e-09	1.3387575048540156e-09	1.3379781504951894e-09	1.4159457162321586e-09
361	1.3013104297835791e-09	9.9335679681900042e-10	1.3018664738832322e-09	1.3030336513490207e-09	1.4042407755117855e-09
365	1.1226789683090506e-09	8.8222067799274368e-10	1.1229633112286309e-09	1.1219960109147090e-09	1.2026729427165133e-09
369	8.2429468806211048e-10	5.7165155572154922e-10	8.2503912220606896e-10	8.2525372091524220e-10	9.0818687385289351e-10
373	1.2626545401831871e-09	9.9072144562247408e-10	1.2626452143097803e-09	1.2637935105826633e-09	1.3529823372770977e-09
377	1.3649114468291165e-09	1.1092848232567102e-09	1.3650751085059198e-09	1.3647875607425419e-09	1.4500198967463499e-09
381	1.2488456047066165e-09	9.0979132745990416e-10	1.2482674967747205e-09	1.2483693634379733e-09	1.3614379919720440e-09
385	1.2008223378619694e-09	9.2387748562572365e-10	1.1999827724077742e-09	1.2009417682534718e-09	1.2938072983340968e-09
389	1.1807801033233052e-09	9.6275758106519529e-10	1.1804383322674047e-09	1.1824940286212875e-09	1.2533287370904607e-09
393	1.3467979768459296e-09	1.0483891199619676e-09	1.3458626435536303e-09	1.3480912238369078e-09	1.4463607052780010e-09
397	1.3446389372321714e-09	1.0929096072587185e-09	1.3451072737128791e-09	1.3455977258362377e-09	1.4289515681831233e-09
401	1.0057017959160438e-09	7.8422959977804869e-10	1.0074860871493267e-09	1.0057471448258563e-09	1.0794365031448667e-09
